pcp_rate09,pcp_rate10,pcp_rate11,pcp_rate12,pcp_rate13,pcp_rate14,pcp_rate15,pcp_rate16,pcp_rate17,fips,county
0,0,0,0,0,0,0,0,0,46021,Campbell County
28.7,28.7,28.7,28.3,25.9,28.3,28.3,28.7,28.7,46023,Charles Mix County
0,0,NA,NA,NA,NA,NA,NA,NA,46025,Clark County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46027,Clay County
25.9,25.9,27.7,27.7,27.7,26.6,26.6,26.6,27.2,46029,Codington County
0,0,NA,NA,NA,NA,NA,NA,NA,46031,Corson County
28.7,28.7,28.3,28.7,28.7,28.7,28.7,28.7,28.7,46033,Custer County
25.3,25.3,27.2,27.7,27.7,28,28,28,28.6,46035,Davison County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46037,Day County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46039,Deuel County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46041,Dewey County
28.7,28.7,28.7,28.7,28.7,28.7,26.6,26.6,28.7,46043,Douglas County
28.7,28.7,NA,NA,28.7,28.7,28.7,28.7,28.7,46045,Edmunds County
28.7,28.7,28.7,28.7,28.7,28,28,28.7,28.7,46047,Fall River County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46049,Faulk County
28.3,28.3,28.6,25.9,27.2,28.6,28.6,27.2,27.2,46051,Grant County
24.3,24.3,27.7,27.7,27.7,28.7,28.7,27.7,28.7,46053,Gregory County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,25.9,25.9,46055,Haakon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46057,Hamlin County
27.7,27.7,28,28,28,28,28.7,28.7,28.7,46059,Hand County
0,0,NA,NA,NA,NA,NA,NA,NA,46061,Hanson County
0,0,0,0,0,0,0,0,0,46063,Harding County
27.2,27.2,28.6,28.3,28.6,28.7,28.7,28.7,28.7,46065,Hughes County
23.1,23.1,25.9,25.9,25.3,25.3,25.3,28.6,28.6,46067,Hutchinson County
0,0,0,0,0,0,0,0,0,46069,Hyde County
0,0,NA,NA,NA,NA,NA,NA,NA,46071,Jackson County
26.6,26.6,27.2,27.2,27.2,27.2,27.2,20.7,27.2,46073,Jerauld County
0,0,0,0,0,0,0,0,0,46075,Jones County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46077,Kingsbury County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46079,Lake County
25.9,25.9,26.6,25.9,27.7,27.7,28.7,28.3,28,46081,Lawrence County
20.7,20.7,25.9,25.3,21.9,19.1,19.1,16.9,16.9,46083,Lincoln County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46085,Lyman County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46087,McCook County
28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,46089,McPherson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46091,Marshall County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46093,Meade County
0,0,NA,NA,NA,NA,NA,NA,NA,46095,Mellette County
0,0,NA,NA,NA,NA,28.7,28.7,28.7,46097,Miner County
24.3,24.3,27.2,27.7,27.7,27.7,27.7,27.7,27.7,46099,Minnehaha County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46101,Moody County
27.7,27.7,28.7,28.3,28.3,28.3,28.3,28,28.3,46103,Pennington County
0,0,NA,NA,NA,NA,NA,NA,NA,46105,Perkins County
27.7,27.7,NA,NA,NA,NA,NA,NA,NA,46107,Potter County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46109,Roberts County
0,0,NA,NA,NA,NA,NA,NA,NA,46111,Sanborn County
28.7,28.7,28.7,28.7,28.7,28.7,NA,NA,NA,46113,Shannon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46115,Spink County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46117,Stanley County
0,0,0,0,0,0,0,0,0,46119,Sully County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46121,Todd County
28,28,25.9,25.9,25.9,27.7,28.7,27.7,27.7,46123,Tripp County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,46125,Turner County
28.7,28.7,28.6,28.6,27.7,28.7,28.7,28,28.7,46127,Union County
28.7,28.7,25.9,25.9,25.9,28,28,27.7,28,46129,Walworth County
25.9,25.9,28,28,27.7,27.2,26.6,25.9,26.6,46135,Yankton County
0,0,NA,NA,NA,NA,NA,NA,NA,46137,Ziebach County
27.7,27.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47000,Tennessee
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47001,Anderson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47003,Bedford County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47005,Benton County
28.7,28.7,28.7,28.7,28.7,NA,NA,28.7,28.7,47007,Bledsoe County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47009,Blount County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47011,Bradley County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47013,Campbell County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47015,Cannon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47017,Carroll County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47019,Carter County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47021,Cheatham County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47023,Chester County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47025,Claiborne County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47027,Clay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47029,Cocke County
28.7,28.7,28.7,28.6,28.7,28.7,28.7,28.7,28.7,47031,Coffee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47033,Crockett County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47035,Cumberland County
20.7,20.7,27.7,27.7,27.7,27.2,27.7,27.7,27.7,47037,Davidson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47039,Decatur County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47041,DeKalb County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47043,Dickson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47045,Dyer County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47047,Fayette County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47049,Fentress County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47051,Franklin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47053,Gibson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47055,Giles County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47057,Grainger County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47059,Greene County
28.7,28.7,28.7,NA,NA,NA,NA,NA,NA,47061,Grundy County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47063,Hamblen County
23.1,23.1,27.2,26.6,25.9,26.6,25.9,25.9,25.9,47065,Hamilton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47067,Hancock County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47069,Hardeman County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47071,Hardin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47073,Hawkins County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47075,Haywood County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47077,Henderson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47079,Henry County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47081,Hickman County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47083,Houston County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47085,Humphreys County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47087,Jackson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47089,Jefferson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47091,Johnson County
21.9,21.9,25.3,25.3,25.3,25.3,25.3,25.3,25.3,47093,Knox County
28.7,28.7,NA,NA,NA,NA,NA,NA,NA,47095,Lake County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47097,Lauderdale County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47099,Lawrence County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47101,Lewis County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47103,Lincoln County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47105,Loudon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47107,McMinn County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47109,McNairy County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47111,Macon County
16.9,16.9,24.3,21.9,21.9,20.7,21.9,23.1,23.1,47113,Madison County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47115,Marion County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47117,Marshall County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47119,Maury County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47121,Meigs County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47123,Monroe County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47125,Montgomery County
28.7,28.7,NA,NA,NA,NA,NA,NA,NA,47127,Moore County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47129,Morgan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47131,Obion County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47133,Overton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47135,Perry County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47137,Pickett County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47139,Polk County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47141,Putnam County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47143,Rhea County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47145,Roane County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47147,Robertson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47149,Rutherford County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47151,Scott County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47153,Sequatchie County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47155,Sevier County
25.3,25.3,28.7,28.7,28.7,28.7,28.6,28.6,28.3,47157,Shelby County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47159,Smith County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47161,Stewart County
20.7,20.7,23.1,21.9,23.1,21.9,21.9,21.9,23.1,47163,Sullivan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47165,Sumner County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47167,Tipton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47169,Trousdale County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47171,Unicoi County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47173,Union County
28.7,28.7,28.7,NA,NA,NA,NA,NA,NA,47175,Van Buren County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47177,Warren County
9,9,19.1,16.9,16.9,19.1,19.1,16.9,16.9,47179,Washington County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47181,Wayne County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47183,Weakley County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47185,White County
16.9,16.9,21.9,20.7,20.7,20.7,20.7,20.7,20.7,47187,Williamson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,47189,Wilson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48000,Texas
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48001,Anderson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48003,Andrews County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48005,Angelina County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48007,Aransas County
28.7,28.7,28.7,28.7,28.7,28.7,NA,NA,NA,48009,Archer County
0,0,0,0,0,0,0,0,0,48011,Armstrong County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48013,Atascosa County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48015,Austin County
27.2,27.2,28.7,28.6,28.7,28.7,28.7,28.7,28.7,48017,Bailey County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48019,Bandera County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48021,Bastrop County
28.7,28.7,25.9,25.9,25.9,25.9,25.3,25.9,21.9,48023,Baylor County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48025,Bee County
25.9,25.9,28.6,28.6,28.6,28.3,28.6,28.6,28.6,48027,Bell County
27.2,27.2,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48029,Bexar County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48031,Blanco County
0,0,0,0,0,0,0,0,0,48033,Borden County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48035,Bosque County
26.6,26.6,28.6,28.3,28.7,28.7,28.7,28.7,28.7,48037,Bowie County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48039,Brazoria County
25.9,25.9,28.7,28.7,28.7,28.7,28.3,28.3,28.3,48041,Brazos County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48043,Brewster County
28.7,28.7,28.7,28.7,0,0,0,0,28.7,48045,Briscoe County
0,0,NA,NA,28.7,28.7,NA,NA,NA,48047,Brooks County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48049,Brown County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48051,Burleson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48053,Burnet County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48055,Caldwell County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48057,Calhoun County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48059,Callahan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48061,Cameron County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48063,Camp County
0,0,NA,NA,NA,NA,NA,NA,NA,48065,Carson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48067,Cass County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48069,Castro County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48071,Chambers County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48073,Cherokee County
25.9,25.9,23.1,23.1,25.3,25.3,25.3,23.1,23.1,48075,Childress County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48077,Clay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48079,Cochran County
0,0,NA,NA,NA,NA,NA,NA,NA,48081,Coke County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48083,Coleman County
27.7,27.7,28.6,27.7,28.3,28,27.7,27.7,27.7,48085,Collin County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,NA,48087,Collingsworth County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48089,Colorado County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48091,Comal County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48093,Comanche County
0,0,NA,NA,NA,NA,NA,NA,NA,48095,Concho County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48097,Cooke County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48099,Coryell County
0,0,0,0,0,0,0,0,0,48101,Cottle County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48103,Crane County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48105,Crockett County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48107,Crosby County
0,0,28.7,28.7,NA,NA,NA,NA,NA,48109,Culberson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.3,28.7,48111,Dallam County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48113,Dallas County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48115,Dawson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48117,Deaf Smith County
28.7,28.7,NA,NA,NA,NA,NA,NA,28.7,48119,Delta County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48121,Denton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48123,DeWitt County
0,0,NA,NA,NA,NA,28.7,28.7,28.7,48125,Dickens County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48127,Dimmit County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48129,Donley County
0,0,NA,NA,NA,NA,NA,NA,NA,48131,Duval County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48133,Eastland County
26.6,26.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48135,Ector County
28.7,28.7,28.7,28.7,0,0,0,0,0,48137,Edwards County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48139,Ellis County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48141,El Paso County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48143,Erath County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48145,Falls County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48147,Fannin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48149,Fayette County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48151,Fisher County
27.7,27.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48153,Floyd County
0,0,0,0,0,0,0,0,0,48155,Foard County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.6,28.3,48157,Fort Bend County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48159,Franklin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48161,Freestone County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48163,Frio County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48165,Gaines County
21.9,21.9,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48167,Galveston County
28.7,28.7,28.7,28.7,28.7,NA,NA,NA,28.7,48169,Garza County
21.9,21.9,23.1,23.1,21.9,23.1,23.1,24.3,25.3,48171,Gillespie County
0,0,0,0,0,0,0,0,0,48173,Glasscock County
0,0,NA,NA,NA,NA,NA,NA,NA,48175,Goliad County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48177,Gonzales County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48179,Gray County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48181,Grayson County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.6,48183,Gregg County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48185,Grimes County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48187,Guadalupe County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48189,Hale County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48191,Hall County
27.2,27.2,28.6,27.7,25.9,25.9,25.9,27.2,27.2,48193,Hamilton County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48195,Hansford County
28.7,28.7,27.2,27.2,24.3,24.3,23.1,26.6,26.6,48197,Hardeman County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48199,Hardin County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48201,Harris County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48203,Harrison County
0,0,NA,NA,NA,NA,NA,NA,NA,48205,Hartley County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48207,Haskell County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48209,Hays County
25.3,25.3,28.7,28.7,27.2,27.2,27.2,27.7,27.2,48211,Hemphill County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48213,Henderson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48215,Hidalgo County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48217,Hill County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48219,Hockley County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48221,Hood County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48223,Hopkins County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48225,Houston County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48227,Howard County
28.7,28.7,NA,NA,NA,NA,NA,NA,NA,48229,Hudspeth County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48231,Hunt County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48233,Hutchinson County
0,0,28.7,28.7,28.7,0,0,0,0,48235,Irion County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48237,Jack County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48239,Jackson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48241,Jasper County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48243,Jeff Davis County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48245,Jefferson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,NA,NA,48247,Jim Hogg County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48249,Jim Wells County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48251,Johnson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48253,Jones County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48255,Karnes County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48257,Kaufman County
28.7,28.7,25.3,28.7,28.7,28.7,28.7,28.7,28.7,48259,Kendall County
0,0,0,0,0,0,0,0,0,48261,Kenedy County
0,0,0,0,0,0,0,0,0,48263,Kent County
28,28,28.3,28.7,28.7,28.3,28.3,28.7,28.3,48265,Kerr County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48267,Kimble County
0,0,0,0,0,0,0,0,0,48269,King County
0,0,NA,NA,NA,NA,NA,NA,NA,48271,Kinney County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48273,Kleberg County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48275,Knox County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48277,Lamar County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48279,Lamb County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48281,Lampasas County
0,0,NA,NA,28.7,28.7,28.7,28.7,28.7,48283,La Salle County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48285,Lavaca County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48287,Lee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,NA,48289,Leon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48291,Liberty County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48293,Limestone County
0,0,NA,NA,NA,NA,NA,NA,NA,48295,Lipscomb County
0,0,NA,NA,NA,NA,28.7,28.7,28.7,48297,Live Oak County
28.6,28.6,28.6,28.3,28.3,27.7,28.7,28.7,28.7,48299,Llano County
0,0,0,0,0,0,0,0,0,48301,Loving County
25.3,25.3,28.7,28.7,28.7,28.7,28.7,28.7,28.6,48303,Lubbock County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48305,Lynn County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48307,McCulloch County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48309,McLennan County
0,0,0,0,0,0,0,0,0,48311,McMullen County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48313,Madison County
0,0,28.7,NA,NA,28.7,28.7,28.7,28.7,48315,Marion County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48317,Martin County
0,0,NA,NA,28.7,28.7,28.7,NA,NA,48319,Mason County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48321,Matagorda County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48323,Maverick County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48325,Medina County
28.7,28.7,28,28,28.7,28.7,28.7,28.7,28.7,48327,Menard County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48329,Midland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48331,Milam County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48333,Mills County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48335,Mitchell County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48337,Montague County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48339,Montgomery County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,48341,Moore County
